'399006'	创业板指	日线
日期	开盘	最高	最低	收盘	成交量	成交额	MA1	MA2	MA3	MA4	MA5	MA6		MA1	MA2	MA3	DDX	DDX1	DDX2	DDX3		
2015/05/07	2824.82	2879.68	2801.47	2806.05	30603594.00	108524773376	2827.838	2781.312	2650.75	2569.217	2270.986	1924.672	30603594	31769158	33248476	34312028	0	0	0	0		1
2015/05/08	2838.97	2974.37	2838.97	2973.60	38363324.00	134263480320	2850.98	2808.053	2674.605	2588.837	2291.25	1936.828	38363324	32584656	33259948	34217308	0	0	0	0		1
2015/05/11	3015.43	3150.49	2991.33	3146.83	48013492.00	170680975360	2911.296	2849.261	2704.305	2617.338	2314.125	1950.873	48013492	36366464	34418300	34861016	0	0	0	0		1
2015/05/12	3176.54	3254.99	3133.96	3250.30	51249204.00	185001017344	3004.668	2899.541	2737.932	2648.221	2339.448	1965.661	51249204	40599544	36074776	35509052	0	0	0	0		1
2015/05/13	3185.34	3271.18	3123.92	3192.15	46156896.00	171825758208	3073.786	2949.959	2769.596	2678.277	2364.169	1980.238	46156896	42877304	37249464	35993024	0	0	0	0		1
2015/05/14	3174.45	3228.03	3137.28	3141.59	44148588.00	161797931008	3140.894	2984.366	2804.589	2705.157	2387.401	1994.408	44148588	45586300	38677728	36399384	0	0	0	0		1
2015/05/15	3109.11	3176.12	3059.86	3145.34	40803048.00	144247455744	3175.242	3013.111	2837.639	2729.838	2410.276	2008.355	40803048	46074244	39329452	36917008	0	0	0	0		1
2015/05/18	3178.37	3286.41	3178.37	3278.48	42156100.00	155269169152	3201.572	3056.434	2878.364	2756.61	2435.104	2023.327	42156100	44902768	40634616	37362244	0	0	0	0		1
2015/05/19	3310.09	3340.42	3206.78	3322.77	44285352.00	169730539520	3216.066	3110.367	2923.26	2783.697	2460.059	2038.47	44285352	43509996	42054772	37851004	0	0	0	0		1
2015/05/20	3339.17	3471.95	3339.17	3406.28	46165536.00	176706289664	3258.892	3166.339	2965.27	2812.017	2485.219	2054.401	46165536	43511724	43194512	38556416	0	0	0	0		1
2015/05/21	3421.61	3531.84	3421.45	3527.41	44954144.00	178876416000	3336.056	3238.475	3009.894	2846.658	2512.438	2071.256	44954144	43672836	44629568	38939024	0	0	0	0		1
2015/05/22	3594.59	3618.24	3438.57	3516.63	57570184.00	221047881728	3410.314	3292.778	3050.416	2880.663	2539.769	2087.996	57570184	47026264	46550256	39905100	0	0	0	0		1
2015/05/25	3415.67	3499.54	3370.84	3467.92	45619500.00	175439495168	3448.202	3324.887	3087.074	2911.166	2566.228	2104.046	45619500	47718944	46310856	40364580	0	0	0	0		1
2015/05/26	3471.80	3619.49	3471.80	3618.23	45465316.00	180747780096	3507.294	3361.68	3130.611	2945.848	2594.398	2121.246	45465316	47954936	45732468	40903620	0	0	0	0		1
2015/05/27	3638.21	3662.98	3546.58	3628.67	49660296.00	198252412928	3551.772	3405.332	3177.646	2981.508	2621.759	2138.457	49660296	48653888	46082808	41666136	0	0	0	0		1
2015/05/28	3618.34	3677.33	3432.98	3432.98	54111024.00	220540993536	3532.886	3434.471	3209.418	3014.55	2646.28	2153.974	54111024	50485264	47079048	42878388	0	0	0	0		1
2015/05/29	3444.06	3595.17	3328.46	3542.84	49995032.00	212901642240	3538.128	3474.221	3243.666	3049.833	2671.83	2170.562	49995032	48970232	47998248	43663848	0	0	0	0		1
2015/06/01	3580.08	3722.86	3580.08	3718.75	43302740.00	188538273792	3588.294	3518.248	3287.341	3091.659	2700.229	2188.507	43302740	48506880	48112912	44373764	0	0	0	0		1
2015/06/02	3757.10	3912.48	3756.09	3901.54	50081952.00	213001699328	3644.956	3576.125	3343.246	3140.882	2732.731	2207.649	50081952	49430208	48692572	45373672	0	0	0	0		1
2015/06/03	3949.28	4011.04	3838.22	3982.25	49970440.00	220939026432	3715.672	3633.722	3400.031	3188.087	2765.863	2227.319	49970440	49492236	49073064	46133788	0	0	0	0		1
2015/06/04	3991.80	4015.20	3695.83	3943.47	47259472.00	207038840832	3817.77	3675.328	3456.902	3231.705	2797.498	2246.999	47259472	48121928	49303596	46966584	0	0	0	0		1
2015/06/05	3994.44	4037.96	3841.42	3885.83	46810856.00	199116554240	3886.368	3712.248	3502.513	3271.026	2828.332	2266.321	46810856	47485092	48227664	47388960	0	0	0	0		1
2015/06/08	3862.80	3862.80	3643.04	3704.55	44704760.00	180590411776	3883.528	3735.911	3530.399	3303.353	2856.439	2284.654	44704760	47765496	48136188	47223520	0	0	0	0		1
2015/06/09	3664.37	3793.37	3633.72	3705.54	38942848.00	157346873344	3844.328	3744.642	3553.161	3335.288	2883.713	2302.427	38942848	45537676	47483944	46608204	0	0	0	0		1
2015/06/10	3695.06	3876.85	3676.76	3834.70	43364844.00	169019031552	3814.818	3765.245	3585.289	3373.512	2911.914	2321.153	43364844	44216556	46854396	46468600	0	0	0	0		1
2015/06/11	3843.98	3884.37	3815.06	3862.14	44129784.00	167538425856	3798.552	3808.161	3621.316	3408.999	2940.658	2339.807	44129784	43590620	45856272	46467660	0	0	0	0		1
2015/06/12	3889.16	3922.70	3850.59	3899.71	44912716.00	182173466624	3801.328	3843.848	3659.034	3443.727	2969.271	2358.492	44912716	43210992	45348040	46673144	0	0	0	0		1
2015/06/15	3919.36	3919.36	3688.89	3696.03	47406720.00	184816631808	3799.624	3841.576	3679.912	3472.086	2994.474	2375.546	47406720	43751384	45758440	46935676	0	0	0	0		1
2015/06/16	3636.79	3669.82	3475.35	3590.67	43314292.00	169391751168	3776.65	3810.489	3693.307	3498.994	3017.422	2391.767	43314292	44625672	45081672	46887124	0	0	0	0		1
2015/06/17	3586.37	3754.37	3511.11	3741.36	39791392.00	156131278848	3757.982	3786.4	3710.061	3528.82	3041.551	2409.328	39791392	43910980	44063768	46568416	0	0	0	0		1
2015/06/18	3734.91	3752.18	3497.73	3504.55	38221168.00	150724362240	3686.464	3742.508	3708.918	3552.104	3060.66	2425.226	38221168	42729256	43159936	46231768	0	0	0	0		1
2015/06/19	3408.53	3476.03	3304.65	3314.98	36852904.00	136356405248	3569.518	3685.423	3698.835	3563.483	3076.16	2440.201	36852904	41117296	42164144	45195904	0	0	0	0		1
2015/06/23	3314.89	3397.27	3154.60	3393.94	38158328.00	137315172352	3509.1	3654.362	3695.136	3571.72	3094.529	2456.013	38158328	39267616	41509500	44822844	0	0	0	0		1
2015/06/24	3425.57	3459.46	3304.67	3383.40	37628648.00	140110987264	3467.646	3622.148	3683.395	3576.157	3112.189	2471.543	37628648	38130488	41378080	44431012	0	0	0	0		1
2015/06/25	3403.63	3408.23	3172.37	3206.38	36857096.00	133833605120	3360.65	3559.316	3662.281	3576.631	3127.454	2485.517	36857096	37543628	40727304	43790852	0	0	0	0		1
2015/06/26	3078.40	3078.40	2915.94	2920.70	35432056.00	117324251136	3243.88	3465.172	3636.667	3569.268	3137.213	2497.055	35432056	36985808	39857532	42856904	0	0	0	0		1
2015/06/29	2943.50	2950.13	2663.44	2689.76	38531844.00	116379992064	3118.836	3344.177	3594.012	3554.082	3141.96	2506.975	38531844	37321596	39219444	42283744	0	0	0	0		1
2015/06/30	2566.02	2875.09	2485.46	2858.61	54686572.00	161327955968	3011.77	3260.435	3551.005	3540.086	3148.348	2518.629	54686572	40627244	39947432	42852936	0	0	0	0		1
2015/07/01	2842.17	3008.19	2743.61	2759.41	52601144.00	170035347456	2886.972	3177.309	3493.899	3521.308	3152.502	2529.36	52601144	43621744	40876116	42978896	0	0	0	0		1
2015/07/02	2756.25	2825.15	2591.05	2649.32	45280320.00	129754341376	2775.56	3068.105	3427.252	3496.076	3154.046	2539.231	45280320	45306388	41425008	42744388	0	0	0	0		1
2015/07/03	2559.03	2788.76	2458.29	2605.28	47079752.00	128325885952	2712.476	2978.178	3360.343	3465.338	3155.998	2548.11	47079752	47635928	42310868	42735404	0	0	0	0		1
2015/07/06	2795.67	2795.67	2417.56	2493.83	51605868.00	138021306368	2673.29	2896.063	3290.743	3431.245	3155.954	2556.197	51605868	50250732	43786164	42975152	0	0	0	0		1
2015/07/07	2398.10	2415.68	2350.97	2352.01	18897956.00	44729708544	2571.97	2791.87	3223.116	3394.048	3152.607	2562.948	18897956	43093008	41860124	41684812	0	0	0	0		1
2015/07/08	2304.76	2364.08	2304.76	2364.05	44477612.00	92954722304	2492.898	2689.935	3156.042	3352.242	3149.045	2569.704	44477612	41468300	42545024	41961552	0	0	0	0		1
2015/07/09	2338.11	2435.76	2338.11	2435.76	22948808.00	58334175232	2450.186	2612.873	3086.094	3312.478	3146.993	2576.785	22948808	37002000	41154192	40940748	0	0	0	0		1
2015/07/10	2487.39	2535.89	2478.86	2535.89	13426826.00	45642735616	2436.308	2574.392	3019.782	3282.575	3148.562	2584.574	13426826	30271414	38953672	39405600	0	0	0	0		1
2015/07/13	2612.77	2683.07	2592.20	2683.07	25235636.00	85667790848	2474.156	2573.723	2958.95	3253.916	3151.875	2593.699	25235636	24997368	37624048	38421748	0	0	0	0		1
2015/07/14	2725.04	2827.55	2715.98	2726.05	40597844.00	121521889280	2548.964	2560.467	2910.451	3220.826	3156.242	2603.197	40597844	29337346	36215176	38081304	0	0	0	0		1
2015/07/15	2750.66	2750.66	2583.46	2590.03	50649968.00	135461011456	2594.16	2543.529	2860.419	3177.109	3158.995	2611.118	50649968	30571816	36020060	38448088	0	0	0	0		1
2015/07/16	2526.65	2698.16	2439.24	2627.08	52481076.00	131877273600	2632.424	2541.305	2804.705	3131.937	3160.012	2619.426	52481076	36478272	36740136	39082572	0	0	0	0		1
2015/07/17	2651.44	2805.80	2646.50	2783.32	46866248.00	129074298880	2681.91	2559.109	2768.644	3093.265	3162.485	2628.447	46866248	43166156	36718784	39514824	0	0	0	0		1
2015/07/20	2820.72	2907.15	2777.91	2848.30	57264696.00	169239478272	2714.956	2594.556	2745.31	3058.681	3164.854	2637.828	57264696	49571968	37284668	40535416	0	0	0	0		1
2015/07/21	2802.02	2917.41	2779.53	2882.90	48846236.00	148535508992	2746.326	2647.645	2719.758	3031.292	3167.323	2647.318	48846236	51221644	40279496	41069812	0	0	0	0		1
2015/07/22	2882.06	2932.06	2828.45	2897.37	51433160.00	153295716352	2807.794	2700.977	2695.456	3004.353	3169.821	2657.319	51433160	51378284	40975048	41760036	0	0	0	0		1
2015/07/23	2896.25	2969.35	2864.43	2967.95	53211860.00	158102585344	2875.968	2754.196	2683.534	2975.462	3174.487	2667.553	53211860	51524440	44001356	42577776	0	0	0	0		1
2015/07/24	2976.94	3014.18	2879.26	2897.82	58741276.00	185896828928	2898.868	2790.389	2682.391	2943.318	3176.158	2677.171	58741276	53899444	48532800	43743236	0	0	0	0		1
2015/07/27	2822.37	2924.08	2683.05	2683.45	55582924.00	169828073472	2865.898	2790.427	2682.075	2902.776	3173.251	2685.105	55582924	53563092	51567528	44595788	0	0	0	0		1
2015/07/28	2546.41	2705.18	2492.19	2581.96	58035380.00	154735345664	2805.71	2776.018	2668.242	2865.64	3168.863	2692.36	58035380	55400920	53311284	44763228	0	0	0	0		1
2015/07/29	2617.94	2693.99	2483.92	2693.87	52023480.00	144345858048	2765.01	2786.402	2664.966	2835.747	3167.37	2700.804	52023480	55518984	53448632	44734348	0	0	0	0		1
2015/07/30	2671.46	2707.76	2556.09	2561.19	48185188.00	138077487104	2683.658	2779.813	2660.559	2796.408	3162.614	2708.007	48185188	54513648	53019044	44879588	0	0	0	0		1
2015/07/31	2507.27	2605.34	2499.25	2539.84	38567344.00	108512133120	2612.062	2755.465	2657.287	2764.251	3158.177	2714.582	38567344	50478864	52189156	44453968	0	0	0	0		1
2015/08/03	2475.33	2494.80	2371.48	2399.27	39835424.00	104532262912	2555.226	2710.562	2652.559	2733.727	3148.605	2719.927	39835424	47329364	50446228	43865448	0	0	0	0		1
2015/08/04	2396.41	2546.16	2380.28	2546.16	42143744.00	111226224640	2548.066	2676.888	2662.267	2705.468	3138.594	2726.36	42143744	44151036	49775976	45027736	0	0	0	0		1
2015/08/05	2542.27	2584.19	2480.45	2502.04	46817456.00	123946147840	2509.7	2637.355	2669.166	2676.089	3126.123	2732.785	46817456	43109832	49314408	45144728	0	0	0	0		1
2015/08/06	2441.96	2517.99	2430.53	2480.93	33923608.00	87783530496	2493.648	2588.653	2671.425	2651.907	3114.269	2739.219	33923608	40257516	47385584	45693468	0	0	0	0		1
2015/08/07	2509.96	2586.53	2505.27	2576.99	42575832.00	119864483840	2501.078	2556.57	2673.479	2640.45	3104.859	2746.13	42575832	41059212	45769040	47150920	0	0	0	0		1
2015/08/10	2606.74	2726.90	2593.41	2706.72	47852696.00	140830064640	2562.568	2558.897	2674.662	2641.016	3097.549	2753.912	47852696	42662668	44996016	48281772	0	0	0	0		1
2015/08/11	2705.04	2747.83	2675.15	2698.91	48057872.00	145506074624	2593.118	2570.592	2673.305	2635.692	3087.889	2761.497	48057872	43845492	43998264	48654772	0	0	0	0		1
2015/08/12	2658.84	2700.40	2622.19	2622.19	38304000.00	115133800448	2617.148	2563.424	2674.913	2631.118	3076.213	2768.136	38304000	42142800	42626316	48037476	0	0	0	0		1
2015/08/13	2608.74	2684.26	2578.91	2684.26	37616568.00	108745867264	2657.814	2575.731	2677.772	2632.283	3064.179	2774.699	37616568	42881392	41569456	47294248	0	0	0	0		1
2015/08/14	2713.78	2725.47	2664.42	2674.02	40688352.00	118322225152	2677.22	2589.149	2672.307	2634.574	3049.956	2781.197	40688352	42503896	41781556	46985356	0	0	0	0		1
2015/08/17	2665.37	2676.72	2613.78	2666.29	36547440.00	103165435904	2669.134	2615.851	2663.207	2640.323	3035.784	2787.776	36547440	40242848	41452756	45949492	0	0	0	0		1
2015/08/18	2674.42	2720.58	2488.61	2504.17	49129700.00	137144016896	2630.186	2611.652	2644.27	2645.395	3019.721	2792.975	49129700	40457212	42151352	45963664	0	0	0	0		1
2015/08/19	2427.94	2584.36	2359.17	2570.69	43737324.00	115189719040	2619.886	2618.517	2627.936	2652.283	3002.262	2798.33	43737324	41543876	41843340	45578872	0	0	0	0		1
2015/08/20	2556.77	2610.90	2508.35	2508.82	39721276.00	109633445888	2584.798	2621.306	2604.979	2654.718	2983.598	2802.678	39721276	41964820	42423104	44904344	0	0	0	0		1
2015/08/21	2452.61	2480.68	2340.92	2341.95	35141460.00	90647912448	2518.384	2597.802	2577.186	2648.254	2965.414	2805.847	35141460	40855440	41679668	43724352	0	0	0	0		1
2015/08/24	2222.54	2246.55	2152.61	2152.61	23049576.00	53003300864	2415.648	2542.391	2550.644	2630.572	2942.244	2807.037	23049576	38155868	39199356	42097688	0	0	0	0		1
